name;state_name;country_name;latitude;longitude;citied_by;cover_date
Suzhou;Anhui;China;33.63611;116.97889;6;2023-06-01
Suzhou;Taiwan;China;31.30408;120.59538;6;2023-06-01
Tunis;Tunis Governorate;Tunisia;36.81897;10.16579;3;2023-06-01
Beijing;Beijing;China;39.9075;116.39723;1;2023-06-01
Princeton;Florida;United States;25.53844;-80.40894;5;2023-06-01
Princeton;Illinois;United States;41.36809;-89.46481;5;2023-06-01
Princeton;Indiana;United States;38.35532;-87.56752;5;2023-06-01
Princeton;Kentucky;United States;37.10922;-87.88196;5;2023-06-01
Princeton;Massachusetts;United States;42.4487;-71.8773;5;2023-06-01
Princeton;Minnesota;United States;45.56997;-93.58163;5;2023-06-01
Princeton;Missouri;United States;40.40084;-93.5805;5;2023-06-01
Princeton;New Jersey;United States;40.34872;-74.65905;5;2023-06-01
Princeton;North Carolina;United States;35.46599;-78.16055;5;2023-06-01
Princeton;Texas;United States;33.18012;-96.49804;5;2023-06-01
Princeton;West Virginia;United States;37.36623;-81.10259;5;2023-06-01
Princeton;Wisconsin;United States;43.85081;-89.12178;5;2023-06-01
Fayetteville;Alabama;United States;33.14567;-86.40581;6;2023-06-01
Fayetteville;Arkansas;United States;36.06258;-94.15743;6;2023-06-01
Fayetteville;Georgia;United States;33.44873;-84.45493;6;2023-06-01
Fayetteville;New York;United States;43.02979;-76.00436;6;2023-06-01
Fayetteville;North Carolina;United States;35.05266;-78.87836;6;2023-06-01
Fayetteville;Pennsylvania;United States;39.9112;-77.54999;6;2023-06-01
Fayetteville;Tennessee;United States;35.15203;-86.57055;6;2023-06-01
Fayetteville;West Virginia;United States;38.05289;-81.10399;6;2023-06-01
Blacksburg;South Carolina;United States;35.12124;-81.51592;5;2023-06-01
Blacksburg;Virginia;United States;37.22957;-80.41394;5;2023-06-01
Guangzhou;Guangdong;China;23.11667;113.25;3;2023-06-01
Tampa;Florida;United States;27.94752;-82.45843;8;2023-06-01
Eindhoven;North Brabant;Netherlands;51.44083;5.47778;7;2023-06-01
Stanford;California;United States;37.42411;-122.16608;0;2023-06-01
Stanford;Kentucky;United States;37.53119;-84.66189;0;2023-06-01
Stanford;Montana;United States;47.15358;-110.21826;0;2023-06-01
Raleigh;Mississippi;United States;32.03349;-89.52229;40;2023-06-01
Raleigh;North Carolina;United States;35.7721;-78.63861;40;2023-06-01
Fribourg;Fribourg;Switzerland;46.80237;7.15128;4;2023-06-01
Seoul;Seoul;South Korea;37.566;126.9784;33;2023-06-01
Navi Mumbai;Maharashtra;India;19.03681;73.01582;1;2023-05-31
Raleigh;Mississippi;United States;32.03349;-89.52229;6;2023-05-31
Raleigh;North Carolina;United States;35.7721;-78.63861;6;2023-05-31
Pisa;Tuscany;Italy;43.70853;10.4036;12;2023-05-29
Casablanca;Casablanca-Settat;Morocco;33.5884;-7.55785;0;2023-05-24
Tokyo;Tokyo;Japan;35.6895;139.69171;1;2023-05-24
La Jolla;California;United States;32.84727;-117.2742;0;2023-05-24
Sehore;Madhya Pradesh;India;23.2;77.08333;0;2023-05-23
Brussels;Brussels-Capital Region;Belgium;50.85045;4.34878;56;2023-05-19
Tirupati;Andhra Pradesh;India;13.63551;79.41989;2;2023-05-17
Phagwara;Punjab;India;31.22452;75.77387;2;2023-05-15
Wuhan;Hubei;China;30.58333;114.26667;5;2023-05-15
Kaohsiung;Kaohsiung;Taiwan;22.61626;120.31333;18;2023-05-15
Shanghai;Shanghai;China;31.22222;121.45806;49;2023-05-15
Basel;Basel-Stadt;Switzerland;47.554722;7.590556;11;2023-05-13
Manila;Metro Manila;Philippines;14.6042;120.9822;0;2023-05-12
Braga;Braga;Portugal;41.55032;-8.42005;0;2023-05-10
New Delhi;Delhi;India;28.63576;77.22445;9;2023-05-10
London;England;United Kingdom;51.50853;-0.12574;30;2023-05-10
Tangerang;Banten;Indonesia;-6.17806;106.63;0;2023-05-09
Jakarta;DKI Jakarta;Indonesia;-6.21462;106.84513;0;2023-05-09
Amherst;Massachusetts;United States;42.36723;-72.51852;5;2023-05-09
Amherst;New York;United States;42.97839;-78.79976;5;2023-05-09
Amherst;Ohio;United States;41.39782;-82.22238;5;2023-05-09
Amherst;Virginia;United States;37.58514;-79.05141;5;2023-05-09
Amherst;Wisconsin;United States;44.45081;-89.28484;5;2023-05-09
Redmond;Oregon;United States;44.27262;-121.17392;9;2023-05-08
Redmond;Washington;United States;47.67399;-122.12151;9;2023-05-08
Kharkiv;Kharkiv Oblast;Ukraine;49.98081;36.25272;1;2023-05-07
Mashhad;Razavi Khorasan Province;Iran;36.31559;59.56796;1;2023-05-04
Hangzhou;Zhejiang;China;30.29365;120.16142;13;2023-05-02
Beijing;Beijing;China;39.9075;116.39723;4;2023-05-02
Chongqing;Chongqing;China;29.56278;106.55278;10;2023-05-02
Hangzhou;Zhejiang;China;30.29365;120.16142;2;2023-05-02
Beijing;Beijing;China;39.9075;116.39723;0;2023-05-01
Chongqing;Chongqing;China;29.56278;106.55278;1;2023-05-01
Toronto;Ontario;Canada;43.70011;-79.4163;4;2023-05-01
Sydney;New South Wales;Australia;-33.86785;151.20732;1;2023-05-01
Bengaluru;Karnataka;India;12.97194;77.59369;4;2023-05-01
Iquitos;Loreto;Peru;-3.73333333;-73.25;7;2023-05-01
Perth;Tasmania;Australia;-41.57231;147.17096;4;2023-05-01
Perth;Western Australia;Australia;-31.95224;115.8614;4;2023-05-01
Leeds;England;United Kingdom;53.79648;-1.54785;1;2023-05-01
Nanjing;Taiwan;China;32.06167;118.77778;6;2023-05-01
Taipei;Taipei;Taiwan;25.04776;121.53185;20;2023-05-01
Nanjing;Taiwan;China;32.06167;118.77778;3;2023-05-01
Kaohsiung;Kaohsiung;Taiwan;22.61626;120.31333;5;2023-05-01
New Delhi;Delhi;India;28.63576;77.22445;1;2023-05-01
Beijing;Beijing;China;39.9075;116.39723;11;2023-05-01
Chennai;Tamil Nadu;India;13.08784;80.27847;19;2023-05-01
Beijing;Beijing;China;39.9075;116.39723;1;2023-05-01
Tokyo;Tokyo;Japan;35.6895;139.69171;1;2023-05-01
Ottawa;Ontario;Canada;45.41117;-75.69812;2;2023-05-01
Hyderabad;Telangana;India;17.38405;78.45636;5;2023-05-01
Piraeus;Attica Region;Greece;37.94203;23.64619;0;2023-05-01
Pretoria;Gauteng;South Africa;-25.74486;28.18783;4;2023-05-01
Toronto;Ontario;Canada;43.70011;-79.4163;2;2023-05-01
Houston;Alaska;United States;61.63028;-149.81806;6;2023-05-01
Houston;Mississippi;United States;33.89845;-88.99923;6;2023-05-01
Houston;Missouri;United States;37.32616;-91.95599;6;2023-05-01
Houston;Pennsylvania;United States;40.24646;-80.21145;6;2023-05-01
Houston;Texas;United States;29.76328;-95.36327;6;2023-05-01
Belo Horizonte;Minas Gerais;Brazil;-19.92083;-43.93778;3;2023-05-01
Blacksburg;South Carolina;United States;35.12124;-81.51592;8;2023-05-01
Blacksburg;Virginia;United States;37.22957;-80.41394;8;2023-05-01
Berkeley;California;United States;37.87159;-122.27275;4;2023-05-01
Berkeley;Illinois;United States;41.88892;-87.9034;4;2023-05-01
Berkeley;Missouri;United States;38.7545;-90.33123;4;2023-05-01
Nicosia;Nicosia District (Lefkoşa);Cyprus;35.17531;33.3642;1;2023-05-01
Beijing;Beijing;China;39.9075;116.39723;6;2023-05-01
Guangzhou;Guangdong;China;23.11667;113.25;7;2023-05-01
Edmonton;Alberta;Canada;53.55014;-113.46871;6;2023-05-01
Riyadh;Riyadh;Saudi Arabia;24.68773;46.72185;0;2023-05-01
Gebze;Kocaeli;Turkey;40.80276;29.43068;5;2023-05-01
Minneapolis;Kansas;United States;39.12194;-97.7067;1;2023-05-01
Minneapolis;Minnesota;United States;44.97997;-93.26384;1;2023-05-01
Brescia;Lombardy;Italy;45.53558;10.21472;6;2023-05-01
Roorkee;Uttarakhand;India;29.86632;77.89118;3;2023-05-01
Worcester;Massachusetts;United States;42.26259;-71.80229;28;2023-05-01
Worcester;New York;United States;42.59146;-74.75043;28;2023-05-01
Bath;England;United Kingdom;51.3751;-2.36172;13;2023-05-01
Dallas;Georgia;United States;33.92371;-84.84077;0;2023-05-01
Dallas;North Carolina;United States;35.31653;-81.17619;0;2023-05-01
Dallas;Oregon;United States;44.91928;-123.31705;0;2023-05-01
Dallas;Pennsylvania;United States;41.33619;-75.96325;0;2023-05-01
Dallas;Texas;United States;32.78306;-96.80667;0;2023-05-01
Alderley Edge;England;United Kingdom;53.30393;-2.23773;18;2023-05-01
Madrid;Madrid;Spain;40.4165;-3.70256;6;2023-05-01
Shanghai;Shanghai;China;31.22222;121.45806;24;2023-05-01
Karachi;Sindh;Pakistan;24.8608;67.0104;24;2023-05-01
Munster;Lower Saxony;Germany;52.98569;10.08756;16;2023-05-01
Lagos;Lagos;Nigeria;6.45407;3.39467;2;2023-05-01
Isfahan;Isfahan Province;Iran;32.65246;51.67462;13;2023-05-01
Wuhan;Hubei;China;30.58333;114.26667;14;2023-05-01
Shanghai;Shanghai;China;31.22222;121.45806;3;2023-05-01
Ranchi;Jharkhand;India;23.34316;85.3094;5;2023-05-01
Thiruvananthapuram;Kerala;India;8.60399;76.98574;18;2023-05-01
Harrisburg;Arkansas;United States;35.56425;-90.71678;5;2023-05-01
Harrisburg;Illinois;United States;37.73838;-88.54061;5;2023-05-01
Harrisburg;Nebraska;United States;41.55636;-103.73856;5;2023-05-01
Harrisburg;North Carolina;United States;35.32395;-80.65784;5;2023-05-01
Harrisburg;Oregon;United States;44.27401;-123.17065;5;2023-05-01
Harrisburg;Pennsylvania;United States;40.2737;-76.88442;5;2023-05-01
Harrisburg;South Dakota;United States;43.43137;-96.69727;5;2023-05-01
Tianjin;Tianjin;China;39.14666667;117.20555556;3;2023-05-01
La Verne;California;United States;34.10084;-117.76784;4;2023-05-01
London;England;United Kingdom;51.50853;-0.12574;10;2023-05-01
Lisbon;Guarda;Portugal;38.71666667;-9.16666667;0;2023-05-01
Lisbon;Lisbon;Portugal;38.72635;-9.14843;0;2023-05-01
Los Angeles;California;United States;34.05223;-118.24368;0;2023-05-01
Beijing;Beijing;China;39.9075;116.39723;18;2023-05-01
Tokyo;Tokyo;Japan;35.6895;139.69171;15;2023-05-01
Lanzhou;Gansu;China;36.05701;103.83987;1;2023-05-01
Tehran;Tehran Province;Iran;35.69439;51.42151;3;2023-05-01
Guangzhou;Guangdong;China;23.11667;113.25;12;2023-05-01
Brisbane;Queensland;Australia;-27.46794;153.02809;13;2023-05-01
Mumbai;Maharashtra;India;19.07283;72.88261;10;2023-05-01
Seoul;Seoul;South Korea;37.566;126.9784;6;2023-05-01
Pasadena;California;United States;34.14778;-118.14452;12;2023-05-01
Pasadena;Maryland;United States;39.10733;-76.57108;12;2023-05-01
Pasadena;Texas;United States;29.69106;-95.2091;12;2023-05-01
Beijing;Beijing;China;39.9075;116.39723;12;2023-05-01
Guangzhou;Guangdong;China;23.11667;113.25;103;2023-05-01
Perth;Tasmania;Australia;-41.57231;147.17096;14;2023-05-01
Perth;Western Australia;Australia;-31.95224;115.8614;14;2023-05-01
Hamburg;Hamburg;Germany;53.57532;10.01534;7;2023-05-01
Gold Coast;Queensland;Australia;-28.00029;153.43088;19;2023-05-01
Nanjing;Taiwan;China;32.06167;118.77778;3;2023-05-01
Hangzhou;Zhejiang;China;30.29365;120.16142;8;2023-05-01
Hangzhou;Zhejiang;China;30.29365;120.16142;18;2023-05-01
Edmonton;Alberta;Canada;53.55014;-113.46871;5;2023-05-01
Voluntari;Ilfov County;Romania;44.49002;26.17338;8;2023-05-01
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;1;2023-05-01
Brisbane;Queensland;Australia;-27.46794;153.02809;11;2023-05-01
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;4;2023-05-01
Chengdu;Sichuan;China;30.66667;104.06667;3;2023-05-01
College Park;Georgia;United States;33.65344;-84.44937;7;2023-05-01
College Park;Maryland;United States;38.98067;-76.93692;7;2023-05-01
Chengdu;Sichuan;China;30.66667;104.06667;34;2023-05-01
Rotterdam;South Holland;Netherlands;51.9225;4.47917;1;2023-05-01
Beijing;Beijing;China;39.9075;116.39723;5;2023-05-01
Mianyang;Sichuan;China;31.46784;104.68168;5;2023-05-01
Portland;Connecticut;United States;41.57288;-72.64065;6;2023-05-01
Portland;Indiana;United States;40.43449;-84.97775;6;2023-05-01
Portland;Maine;United States;43.65737;-70.2589;6;2023-05-01
Portland;Michigan;United States;42.8692;-84.90305;6;2023-05-01
Portland;New York;United States;42.37978;-79.46755;6;2023-05-01
Portland;Oregon;United States;45.52345;-122.67621;6;2023-05-01
Portland;Tennessee;United States;36.58171;-86.51638;6;2023-05-01
Portland;Texas;United States;27.87725;-97.32388;6;2023-05-01
Portland;Wisconsin;United States;43.76886;-90.85819;6;2023-05-01
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589;19;2023-05-01
Doha;Doha;Qatar;25.28545;51.53096;5;2023-05-01
Beaumont;California;United States;33.92946;-116.97725;1;2023-05-01
Beaumont;Texas;United States;30.08605;-94.10185;1;2023-05-01
Warsaw;Masovian Voivodeship;Poland;52.22977;21.01178;62;2023-05-01
Chengdu;Sichuan;China;30.66667;104.06667;5;2023-05-01
Tiruchirappalli;Tamil Nadu;India;10.97;78.65;8;2023-05-01
Coventry;England;United Kingdom;52.40656;-1.51217;19;2023-05-01
Thanjavur;Tamil Nadu;India;10.64;79.22;13;2023-05-01
Hangzhou;Zhejiang;China;30.29365;120.16142;10;2023-05-01
Edmonton;Alberta;Canada;53.55014;-113.46871;10;2023-05-01
Santa Clara;California;United States;37.35411;-121.95524;2;2023-05-01
Santa Clara;New Mexico;United States;32.77952;-108.15032;2;2023-05-01
Santa Clara;Puerto Rico;United States;18.21861111;-66.12888889;2;2023-05-01
Santa Clara;Utah;United States;37.13304;-113.65413;2;2023-05-01
Seoul;Seoul;South Korea;37.566;126.9784;3;2023-05-01
Uberaba;Minas Gerais;Brazil;-19.54826;-47.94144;0;2023-05-01
Foshan;Guangdong;China;23.02677;113.13148;0;2023-05-01
Recife;Pernambuco;Brazil;-8.05389;-34.88111;11;2023-05-01
Paris;Île-de-France;France;48.8534;2.3486;9;2023-05-01
Shenyang;Liaoning;China;41.79222;123.43278;31;2023-05-01
Kyiv;Kiev;Ukraine;50.45466;30.5238;2;2023-04-30
Limassol;Limassol District (Leymasun);Cyprus;34.68406;33.03794;0;2023-04-30
Potsdam;Brandenburg;Germany;52.39886;13.06566;1;2023-04-30
Limassol;Limassol District (Leymasun);Cyprus;34.68406;33.03794;2;2023-04-30
Beijing;Beijing;China;39.9075;116.39723;21;2023-04-30
Bangkok;Bangkok;Thailand;13.75398;100.50144;0;2023-04-27
Karlsruhe;Baden-Württemberg;Germany;49.00937;8.40444;1;2023-04-26
Ajmer;Rajasthan;India;26.25;74.66667;4;2023-04-24
Amman;Amman Governorate;Jordan;31.95522;35.94503;3;2023-04-24
Sydney;New South Wales;Australia;-33.86785;151.20732;19;2023-04-21
Quezon City;Metro Manila;Philippines;14.6488;121.0509;4;2023-04-21
Karnal;Haryana;India;29.66667;76.83333;1;2023-04-19
La Jolla;California;United States;32.84727;-117.2742;3;2023-04-19
Mountain View;Arkansas;United States;35.86841;-92.11765;4;2023-04-19
Mountain View;California;United States;37.38605;-122.08385;4;2023-04-19
Mountain View;Hawaii;United States;19.55583;-155.10806;4;2023-04-19
Mountain View;Missouri;United States;36.99533;-91.70376;4;2023-04-19
Mountain View;North Carolina;United States;35.68319;-81.36898;4;2023-04-19
Mountain View;Wyoming;United States;41.26884;-110.33988;4;2023-04-19
Kolhapur;Maharashtra;India;16.69013;74.22981;0;2023-04-16
Ljubljana;Ljubljana City Municipality;Slovenia;46.05108;14.50513;2;2023-04-15
Coimbra;Coimbra;Portugal;40.20564;-8.41955;2;2023-04-15
Denver;Colorado;United States;39.73915;-104.9847;8;2023-04-15
Denver;Iowa;United States;42.67137;-92.3374;8;2023-04-15
Denver;North Carolina;United States;35.53125;-81.0298;8;2023-04-15
Denver;Pennsylvania;United States;40.23315;-76.13717;8;2023-04-15
Budapest;Budapest;Hungary;47.49835;19.04045;24;2023-04-15
Beijing;Beijing;China;39.9075;116.39723;12;2023-04-15
Chongqing;Chongqing;China;29.56278;106.55278;0;2023-04-14
Adelphi;Maryland;United States;39.00317;-76.97192;0;2023-04-11
Tokyo;Tokyo;Japan;35.6895;139.69171;25;2023-04-10
New Brunswick;New Jersey;United States;40.48622;-74.45182;16;2023-04-05
Hyderabad;Telangana;India;17.38405;78.45636;3;2023-04-04
Shenyang;Liaoning;China;41.79222;123.43278;2;2023-04-01
Paris;Île-de-France;France;48.8534;2.3486;12;2023-04-01
Clermont-Ferrand;Auvergne-Rhône-Alpes;France;45.77969;3.08682;4;2023-04-01
Stanford;California;United States;37.42411;-122.16608;4;2023-04-01
Stanford;Kentucky;United States;37.53119;-84.66189;4;2023-04-01
Stanford;Montana;United States;47.15358;-110.21826;4;2023-04-01
Santa Maria;Rio Grande do Norte;Brazil;-5.84531;-35.71995;4;2023-04-01
Santa Maria;Rio Grande do Sul;Brazil;-29.68417;-53.80694;4;2023-04-01
Boston;Georgia;United States;30.79186;-83.78989;2;2023-04-01
Boston;Massachusetts;United States;42.35843;-71.05977;2;2023-04-01
Boston;New York;United States;42.62895;-78.73753;2;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;8;2023-04-01
Titusville;Florida;United States;28.61222;-80.80755;6;2023-04-01
Titusville;Pennsylvania;United States;41.627;-79.67366;6;2023-04-01
Seattle;Washington;United States;47.60621;-122.33207;9;2023-04-01
Richardson;Texas;United States;32.94818;-96.72972;3;2023-04-01
Pingtung;Pingtung;Taiwan;22.49555;120.61444;5;2023-04-01
Rome;Lazio;Italy;41.89193;12.51133;16;2023-04-01
Madrid;Madrid;Spain;40.4165;-3.70256;2;2023-04-01
Vienna;Vienna;Austria;48.20849;16.37208;10;2023-04-01
Nagoya;Aichi Prefecture;Japan;35.18147;136.90641;8;2023-04-01
Shenzhen;Guangdong;China;22.55653;113.9859;4;2023-04-01
Seattle;Washington;United States;47.60621;-122.33207;17;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;3;2023-04-01
Islamabad;Islamabad Capital Territory;Pakistan;33.72148;73.04329;57;2023-04-01
Quito;Pichincha;Ecuador;-0.22985;-78.52495;9;2023-04-01
Clemson;South Carolina;United States;34.68344;-82.83737;4;2023-04-01
Warsaw;Masovian Voivodeship;Poland;52.22977;21.01178;0;2023-04-01
Hangzhou;Zhejiang;China;30.29365;120.16142;3;2023-04-01
Eldoret;Uasin Gishu;Kenya;0.52036;35.26993;2;2023-04-01
Wollongong;New South Wales;Australia;-34.424;150.89345;1;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;3;2023-04-01
Milan;Lombardy;Italy;45.46427;9.18951;3;2023-04-01
Hangzhou;Zhejiang;China;30.29365;120.16142;22;2023-04-01
Cambridge;England;United Kingdom;52.2;0.11667;5;2023-04-01
Seoul;Seoul;South Korea;37.566;126.9784;0;2023-04-01
Chennai;Tamil Nadu;India;13.08784;80.27847;0;2023-04-01
Nice;Provence-Alpes-Côte-d’Azur;France;43.70313;7.26608;4;2023-04-01
Greater Noida;Uttar Pradesh;India;28.49615;77.53601;1;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;1;2023-04-01
Huancayo;Junín;Peru;-12.06513;-75.20486;4;2023-04-01
Norman;Oklahoma;United States;35.22257;-97.43948;80;2023-04-01
Cleveland;Alabama;United States;33.99093;-86.57749;46;2023-04-01
Cleveland;Florida;United States;26.96173;-81.98398;46;2023-04-01
Cleveland;Georgia;United States;34.59704;-83.76324;46;2023-04-01
Cleveland;Mississippi;United States;33.744;-90.72482;46;2023-04-01
Cleveland;Ohio;United States;41.4995;-81.69541;46;2023-04-01
Cleveland;Oklahoma;United States;36.31032;-96.46584;46;2023-04-01
Cleveland;Tennessee;United States;35.15952;-84.87661;46;2023-04-01
Cleveland;Texas;United States;30.34132;-95.08549;46;2023-04-01
Cleveland;Wisconsin;United States;43.91499;-87.74731;46;2023-04-01
Natal;Rio Grande do Norte;Brazil;-5.8101;-35.22674;4;2023-04-01
Stockholm;Stockholm County;Sweden;59.33258;18.0649;40;2023-04-01
Canberra;Australian Capital Territory;Australia;-35.28346;149.12807;4;2023-04-01
London;England;United Kingdom;51.50853;-0.12574;2;2023-04-01
Coventry;England;United Kingdom;52.40656;-1.51217;13;2023-04-01
Lisbon;Guarda;Portugal;38.71666667;-9.16666667;10;2023-04-01
Lisbon;Lisbon;Portugal;38.72635;-9.14843;10;2023-04-01
Nanning;Guangxi Zhuang;China;22.81667;108.31667;6;2023-04-01
Nanjing;Taiwan;China;32.06167;118.77778;18;2023-04-01
Pune;Maharashtra;India;18.51957;73.85535;9;2023-04-01
Melbourne;Victoria;Australia;-37.814;144.96332;26;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;12;2023-04-01
Atlanta;Georgia;United States;33.749;-84.38798;8;2023-04-01
Atlanta;Illinois;United States;40.25948;-89.23342;8;2023-04-01
Atlanta;Michigan;United States;45.00473;-84.14389;8;2023-04-01
Atlanta;Texas;United States;33.11374;-94.16435;8;2023-04-01
Nashville;Arkansas;United States;33.94567;-93.84713;7;2023-04-01
Nashville;Georgia;United States;31.20742;-83.25015;7;2023-04-01
Nashville;Illinois;United States;38.34366;-89.38064;7;2023-04-01
Nashville;Indiana;United States;39.20727;-86.2511;7;2023-04-01
Nashville;Michigan;United States;42.60281;-85.09305;7;2023-04-01
Nashville;North Carolina;United States;35.9746;-77.96554;7;2023-04-01
Nashville;Tennessee;United States;36.16589;-86.78444;7;2023-04-01
Nashville;Wisconsin;United States;45.52274;-89.02484;7;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;4;2023-04-01
Shanghai;Shanghai;China;31.22222;121.45806;8;2023-04-01
Chongqing;Chongqing;China;29.56278;106.55278;15;2023-04-01
Augusta;Arkansas;United States;35.28231;-91.36541;2;2023-04-01
Augusta;Georgia;United States;33.47097;-81.97484;2;2023-04-01
Augusta;Kansas;United States;37.68668;-96.9767;2;2023-04-01
Augusta;Kentucky;United States;38.77174;-84.00576;2;2023-04-01
Augusta;Maine;United States;44.31062;-69.77949;2;2023-04-01
Augusta;New York;United States;42.97479;-75.50129;2;2023-04-01
Augusta;Wisconsin;United States;44.68024;-91.11988;2;2023-04-01
Ann Arbor;Michigan;United States;42.27756;-83.74088;30;2023-04-01
New Delhi;Delhi;India;28.63576;77.22445;73;2023-04-01
Siirt;Siirt;Turkey;37.9293;41.94134;6;2023-04-01
Houston;Alaska;United States;61.63028;-149.81806;8;2023-04-01
Houston;Mississippi;United States;33.89845;-88.99923;8;2023-04-01
Houston;Missouri;United States;37.32616;-91.95599;8;2023-04-01
Houston;Pennsylvania;United States;40.24646;-80.21145;8;2023-04-01
Houston;Texas;United States;29.76328;-95.36327;8;2023-04-01
Hamburg;Hamburg;Germany;53.57532;10.01534;16;2023-04-01
Baoding;Hebei;China;38.85111;115.49028;11;2023-04-01
Pingdingshan;Henan;China;33.73847;113.30119;2;2023-04-01
Kyoto;Kyōto Prefecture;Japan;35.02107;135.75385;8;2023-04-01
New Haven;Connecticut;United States;41.30815;-72.92816;5;2023-04-01
New Haven;Indiana;United States;41.0706;-85.01441;5;2023-04-01
New Haven;Michigan;United States;42.72948;-82.80131;5;2023-04-01
New Haven;Missouri;United States;38.60838;-91.21904;5;2023-04-01
New Haven;West Virginia;United States;38.98647;-81.97347;5;2023-04-01
Lanzhou;Gansu;China;36.05701;103.83987;25;2023-04-01
Isfahan;Isfahan Province;Iran;32.65246;51.67462;19;2023-04-01
Taoyuan;Taoyuan;Taiwan;24.895;121.24611;23;2023-04-01
Purulia;West Bengal;India;23.33333333;86.36666667;30;2023-04-01
Riyadh;Riyadh;Saudi Arabia;24.68773;46.72185;13;2023-04-01
Dhaka;Dhaka District;Bangladesh;23.81093;90.36542;44;2023-04-01
Guangzhou;Guangdong;China;23.11667;113.25;27;2023-04-01
Chidambaram;Tamil Nadu;India;11.39933;79.69144;0;2023-04-01
Tehran;Tehran Province;Iran;35.69439;51.42151;5;2023-04-01
Belgrade;Central Banat District;Serbia;44.80401;20.46513;7;2023-04-01
Kristiansand;Vest-Agder;Norway;58.14642;7.99687;2;2023-04-01
Bristol;England;United Kingdom;51.45523;-2.59665;4;2023-04-01
Trento;Trentino-South Tyrol;Italy;46.06787;11.12108;3;2023-04-01
Shanghai;Shanghai;China;31.22222;121.45806;27;2023-04-01
Seoul;Seoul;South Korea;37.566;126.9784;39;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;14;2023-04-01
Richmond;California;United States;37.93576;-122.34775;1;2023-04-01
Richmond;Illinois;United States;42.47585;-88.30593;1;2023-04-01
Richmond;Indiana;United States;39.82894;-84.89024;1;2023-04-01
Richmond;Kentucky;United States;37.74786;-84.29465;1;2023-04-01
Richmond;Maine;United States;44.0873;-69.79893;1;2023-04-01
Richmond;Massachusetts;United States;42.37314;-73.36761;1;2023-04-01
Richmond;Michigan;United States;42.8092;-82.75576;1;2023-04-01
Richmond;Minnesota;United States;45.45413;-94.51833;1;2023-04-01
Richmond;Missouri;United States;39.27862;-93.97689;1;2023-04-01
Richmond;New Hampshire;United States;42.75481;-72.27175;1;2023-04-01
Richmond;Texas;United States;29.58218;-95.76078;1;2023-04-01
Richmond;Utah;United States;41.92271;-111.81356;1;2023-04-01
Richmond;Virginia;United States;37.55376;-77.46026;1;2023-04-01
Richmond;Wisconsin;United States;42.71473;-88.74927;1;2023-04-01
Edmonton;Alberta;Canada;53.55014;-113.46871;7;2023-04-01
Shanghai;Shanghai;China;31.22222;121.45806;8;2023-04-01
Glasgow;Scotland;United Kingdom;55.86515;-4.25763;19;2023-04-01
Beijing;Beijing;China;39.9075;116.39723;10;2023-04-01
Oulu;Northern Ostrobothnia;Finland;65.01236;25.46816;1;2023-04-01
Tilburg;North Brabant;Netherlands;51.55551;5.0913;14;2023-04-01
Shenyang;Liaoning;China;41.79222;123.43278;4;2023-04-01
Risalpur Cantonment;Khyber Pakhtunkhwa;Pakistan;34.06048;71.99276;20;2023-04-01
Salem;Tamil Nadu;India;11.69;78.29;54;2023-04-01
Salt Lake City;Utah;United States;40.76078;-111.89105;12;2023-04-01
Edinburgh;Scotland;United Kingdom;55.95206;-3.19648;4;2023-04-01
Loughborough;England;United Kingdom;52.76667;-1.2;9;2023-04-01
Shanghai;Shanghai;China;31.22222;121.45806;1;2023-04-01
Thrissur;Kerala;India;10.51667;76.21667;58;2023-04-01
Melbourne;Victoria;Australia;-37.814;144.96332;12;2023-04-01
Irvine;California;United States;33.66946;-117.82311;0;2023-04-01
Irvine;Kentucky;United States;37.70064;-83.97381;0;2023-04-01
Bologna;Emilia-Romagna;Italy;44.46667;11.43333;14;2023-04-01
Paris;Île-de-France;France;48.8534;2.3486;3;2023-04-01
Maastricht;Limburg;Netherlands;50.84833;5.68889;8;2023-04-01
Barcelona;Catalonia;Spain;41.38879;2.15899;19;2023-04-01
Chicago;Illinois;United States;41.85003;-87.65005;5;2023-04-01
Changsha;Guizhou;China;28.68778;105.98972;6;2023-04-01
Changsha;Hunan;China;28.19874;112.97087;6;2023-04-01
Newark;Arkansas;United States;35.70174;-91.44152;89;2023-04-01
Newark;California;United States;37.52966;-122.04024;89;2023-04-01
Newark;Delaware;United States;39.68372;-75.74966;89;2023-04-01
Newark;Illinois;United States;41.53697;-88.58341;89;2023-04-01
Newark;New Jersey;United States;40.73566;-74.17237;89;2023-04-01
Newark;New York;United States;43.04673;-77.09525;89;2023-04-01
Newark;Ohio;United States;40.05812;-82.40126;89;2023-04-01
Newark;Texas;United States;33.00124;-97.48447;89;2023-04-01
