state_name;affiliation_state;affiliation_country;affiliation_name;citied_by;cover_date;country_name;area_km2;year;month;total_paper_num;total_cited_num;paper_num_density;citation_density;academic_index;crdi_index
jilin;jilin;china;The Second Hospital of Jilin University;67;2020-01-01;china;191022.3391030987;2020;1;5;125;0.4111791081918886;10.279477704797214;20.833333333333332;10.507996715440811
kyoto;kyoto;japan;Kyoto Institute of Technology;0;2020-01-01;japan;4611.015327997707;2020;1;2;6;0.23706737590447324;0.7112021277134197;2.0;0.9827565012059644
henan;henan;china;Zhongyuan University of Technology;11;2020-01-01;china;166146.97192782612;2020;1;4;123;0.3327611486681984;10.2324053215471;24.6;11.721722156738432
shaanxi;shaanxi;china;Northwestern Polytechnical University;150;2020-01-01;china;205731.15957931342;2020;1;13;593;1.0625836943299594;48.470163902897376;42.357142857142854;30.629963484790064
tehran;tehran;iran;University of Tehran;16;2020-01-01;iran;14417.313695593963;2020;1;8;136;0.8353996890735302;14.201794714250015;15.11111111111111;10.049435171478217
guangdong;guangdong;china;Peng Cheng Laboratory;20;2020-01-01;china;175489.81778468573;2020;1;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
jiangsu;jiangsu;china;School of Communications and Information Engineering;122;2020-01-01;china;100090.77729351394;2020;1;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
shandong;shandong;china;Shandong University;59;2020-01-01;china;155914.8264022369;2020;1;9;130;0.7526926597472683;10.872227307460543;13.0;8.208306655735937
oslo;oslo;norway;Simula Metropolitan Center for Digital Engineering;288;2020-01-01;norway;783.0183759400284;2020;1;2;288;0.3001005730603054;43.21448252068398;96.0;46.50486103124809
hessen;hessen;germany;Justus-Liebig-Universität Gießen;23;2020-01-01;germany;21012.469010877172;2020;1;4;68;0.4018921527615941;6.832166596947101;13.6;6.944686249902898
hovedstaden;hovedstaden;denmark;Technical University of Denmark;10;2020-01-01;denmark;2529.7530685779025;2020;1;4;102;0.5104467917252177;13.016393188993051;20.4;11.308946660239423
aswan;aswan;egypt;Faculty of Energy Engineering;17;2020-01-01;egypt;15554.43761921526;2020;1;2;23;0.20720738689903434;2.382884949338895;7.666666666666667;3.4189196676348654
liaoning;liaoning;china;Northeastern University;2;2020-01-01;china;146513.72277093065;2020;1;12;320;1.0088373140614533;26.902328374972086;24.615384615384617;17.508850101472717
guangdong;guangdong;china;Tencent;228;2020-01-01;china;175489.81778468573;2020;1;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
zanjan;zanjan;iran;University of Zanjan;0;2020-01-01;iran;22206.30189661021;2020;1;1;0;0.09991830251894096;0.0;0.0;0.03330610083964699
barcelona;barcelona;spain;Euncet Business School;29;2020-01-01;spain;7753.049916418421;2020;1;6;119;0.6699441409139922;13.287225461460846;17.0;10.319056534124947
jiangsu;jiangsu;china;Nanjing University of Aeronautics and Astronautics;8;2020-01-01;china;100090.77729351394;2020;1;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
shaanxi;shaanxi;china;Xidian University;157;2020-01-01;china;205731.15957931342;2020;1;13;593;1.0625836943299594;48.470163902897376;42.357142857142854;30.629963484790064
guangdong;guangdong;china;Tencent;225;2020-01-01;china;175489.81778468573;2020;1;25;1417;2.0703347366540346;117.34657287355068;54.5;57.9723025367349
hubei;hubei;china;Wuhan National Laboratory for Optoelectronics;7;2020-01-01;china;185599.32192758835;2020;1;14;600;1.154034714825703;49.45863063538728;40.0;30.204221783404325
beijing;beijing;china;Institute of Software Chinese Academy of Sciences;0;2020-01-01;china;16251.925428963288;2020;1;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
pahang;pahang;malaysia;Universiti Malaysia Pahang Al-Sultan Abdullah;7;2020-01-01;malaysia;35889.46851222356;2020;1;2;12;0.19068999867383632;1.1441399920430178;4.0;1.7782766635722849
mazandaran;mazandaran;iran;Babol Noshirvani University of Technology;23;2020-01-01;iran;24753.2840565924;2020;1;2;90;0.19769187136529395;8.896134211438227;30.0;13.031275360934506
liaoning;liaoning;china;State Grid Liaoning Electric Power Supply Co., Ltd.;4;2020-01-01;china;146513.72277093065;2020;1;12;320;1.0088373140614533;26.902328374972086;24.615384615384617;17.508850101472717
jiangsu;jiangsu;china;Xi'an Jiaotong-Liverpool University;20;2020-01-01;china;100090.77729351394;2020;1;23;1861;1.9975954479786986;161.63152733427646;77.54166666666667;80.3902631496406
dhaka;na;bangladesh;Gono Bishwabidyalay;4;2020-12-22;;30548.5646266249;2020;12;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
alahmadi;na;kuwait;American University of the Middle East;9;2020-12-20;;4812.902586468782;2020;12;2;31;0.23586954547101097;3.6559779548006697;10.333333333333334;4.741726944535005
duzce;na;turkey;Düzce Üniversitesi;117;2020-12-20;;2571.4306486736455;2020;12;1;117;0.1273462510699614;14.899511375185483;58.5;24.50895254208515
jerusalem;na;israel;Hebrew University of Jerusalem;1;2020-12-16;;635.2685746868368;2020;12;1;1;0.15490377098547223;0.15490377098547223;0.5;0.26993584732364817
beijing;na;china;Beijing Institute of Graphic Communication;0;2020-12-16;;16251.925428963288;2020;12;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
beijing;na;china;University of Chinese Academy of Sciences;24;2020-12-15;;16251.925428963288;2020;12;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
beijing;na;china;State Grid Corporation of China;4;2020-12-14;;16251.925428963288;2020;12;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
beijing;na;china;Beijing University of Technology;4;2020-12-11;;16251.925428963288;2020;12;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
manila;na;philippines;FEU Institute of Technology;4;2020-12-03;;49.164154935471664;2020;12;3;20;0.7662246681761933;5.108164454507955;5.0;3.6247963742280493
dhaka;na;bangladesh;North South University;7;2020-12-02;;30548.5646266249;2020;12;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
beijing;na;china;Beijing University of Technology;31;2020-12-01;;16251.925428963288;2020;12;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
daejeon;na;southkorea;Korea Aerospace Research Institute;9;2020-12-01;;366.09793367851626;2020;12;5;152;0.8466499142440806;25.738157393020053;25.333333333333332;17.30604688019916
tokyo;na;japan;Bank of Japan;0;2020-12-01;;2183.257105688409;2020;12;12;61;1.5606647857635991;7.933379327631629;4.6923076923076925;4.728783935234307
dhaka;na;bangladesh;Bangladesh University of Health Sciences;20;2020-12-01;;30548.5646266249;2020;12;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
berlin;na;germany;Mercator Research Institute on Global Commons and Climate Change;45;2020-12-01;;889.247879319029;2020;12;8;157;1.1779430274068317;23.11713191285907;17.444444444444443;13.913173128236783
pisa;na;italy;Gabriele Monasterio Foundation;12;2020-12-01;;2433.158498037122;2020;12;1;12;0.12824859478174544;1.5389831373809453;6.0;2.555743910720897
budapest;na;hungary;Obuda University;53;2020-12-01;;538.4248558570337;2020;12;12;568;1.9076374440737223;90.29483901948952;43.69230769230769;45.29826138529031
tianjin;na;china;Nankai University;25;2020-12-01;;11475.448711234842;2020;12;6;105;0.6418449343943531;11.23228635190118;15.0;8.95804376209851
berlin;na;germany;Technische Universität Berlin;22;2020-12-01;;889.247879319029;2020;12;8;157;1.1779430274068317;23.11713191285907;17.444444444444443;13.913173128236783
beijing;na;china;Tsinghua University;10;2020-12-01;;16251.925428963288;2020;12;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
kualalumpur;na;malaysia;Othman Yeop Abdullah Graduate School of Business;612;2020-12-01;;239.05539904561607;2020;12;3;617;0.5473583846984894;112.57337445298933;154.25;89.1235776125626
hochiminhcity;na;vietnam;Ton-Duc-Thang University;321;2020-12-01;;1908.347244541649;2020;12;3;425;0.397113424566161;56.257735146872804;106.25;54.301616190479656
dhaka;na;bangladesh;Daffodil International University;0;2020-11-27;;30548.5646266249;2020;11;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
beijing;na;china;Tsinghua University;1;2020-11-25;;16251.925428963288;2020;11;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
beijing;na;china;Tsinghua University;14;2020-11-20;;16251.925428963288;2020;11;63;4187;6.497505856398147;431.82630191649275;65.421875;167.91522759096364
dhaka;na;bangladesh;North South University;16;2020-11-10;;30548.5646266249;2020;11;10;169;0.9683255190365818;16.364701271718232;15.363636363636363;10.898887718130391
muscat;na;oman;Global College of Engineering and Technology;5;2020-11-08;;4621.55183827302;2020;11;2;11;0.23700326874008798;1.303517978070484;3.6666666666666665;1.7357293044924127
shanghai;na;china;Tongji University;5;2020-11-06;;6746.037435237712;2020;11;17;604;1.9281243362016747;68.50512347445951;33.55555555555556;34.66293445540558
asuncion;na;paraguay;Guyra Paraguay;1;2020-11-04;;164.33647258707921;2020;11;4;15;0.7830880199531453;2.9365800748242945;3.0;2.2398893649258134
daejeon;na;southkorea;University of Science and Technology (UST);68;2020-11-02;;366.09793367851626;2020;11;5;152;0.8466499142440806;25.738157393020053;25.333333333333332;17.30604688019916
seoul;na;southkorea;Vuno, Inc.;75;2020-11-02;;577.7896951119151;2020;11;13;437;2.04372335754701;68.70054671138796;31.214285714285715;33.98618526107356
tokyo;na;japan;Keio University;1;2020-11-01;;2183.257105688409;2020;11;12;61;1.5606647857635991;7.933379327631629;4.6923076923076925;4.728783935234307
